0.96115, 0.94515, 0.87796, 0.99501, 0.73839, 0.73252, 0.98313, 0.88005,
0.64875, 0.76414, 0.69412, 0.56945, 0.48205, 0.44636, 0.48522, 0.66014,
0.53908, 0.68836, 0.90112, 0.91617, 0.97867, 0.92618, 0.88412, 0.99725,
0.75812, 0.91915, 0.90896, 0.86700, 0.88135, 0.75682, 0.81419, 0.73406,
0.90443, 0.90608, 0.83195, 0.94257, 0.93018, 0.94214, 0.77544, 0.84908,
0.90197, 0.97648, 0.83508, 0.97398, 0.83327, 0.83113, 0.88705, 0.54513,
0.33812, 0.66508, 0.87271, 0.70508, 0.71842, 0.71986, 0.87909, 0.73833,
0.96682, 0.75102, 0.99518, 0.91650, 0.71007, 0.79085, 0.80416, 0.86308,
0.79383, 0.66684, 0.47902, 0.58399, 0.76600, 0.74003, 0.88144, 0.98166,
0.96011, 0.87700, 0.98098, 0.90207, 0.90832, 0.72109, 0.82515, 0.95425,
0.90977, 0.61813, 0.74210, 0.93026, 0.75318, 0.71402, 0.82722, 0.88006,
0.81548, 0.87632, 0.90402, 0.99870, 0.80209, 0.98813, 0.89507, 0.82829,
0.83603, 0.77160, 0.86074, 0.77200, 0.59072, 0.54643, 0.83501, 0.73437,
0.85244, 0.70918, 0.73616, 0.85512, 0.89007, 0.88493, 0.71683, 0.98305,
0.98330, 0.80635, 0.75305, 0.83685, 0.86752, 0.88602, 0.64795, 0.47736,
0.66707, 0.89295, 0.91019, 0.92601, 0.79880, 0.92817, 0.88309, 0.95267,
0.94639, 0.96405, 0.90263, 0.87766, 0.84606, 0.81195, 0.57450, 0.60703,
0.81056, 0.66612, 0.58805, 0.71544, 0.86608, 0.96118, 0.70716, 0.95871,
0.86019, 0.90506, 0.81222, 0.96707, 0.75988, 0.98013, 0.90408, 0.85463,
0.85427, 0.62904, 0.59160, 0.75102, 0.98301, 0.93377, 0.92489, 0.73700,
0.90094, 0.87270, 0.95800, 0.90678, 0.85490, 0.93416, 0.89802, 0.94417,
0.82609, 0.94888, 0.89202, 0.75401, 0.45583, 0.79530, 0.99305, 0.70646,
0.86618, 0.95803, 0.71292, 0.92382, 0.95202, 0.83448, 0.81041, 0.92908,
0.70941, 0.84853, 0.70008, 0.40798, 0.67258, 0.61906, 0.56666, 0.63813,
0.78606, 0.77574, 0.92673, 0.98712, 0.72817, 0.73894, 0.87206, 0.87148,
0.78771, 0.93609, 0.95287, 0.86043, 0.88309, 0.98237, 0.85457, 0.66609,
0.74572, 0.77304, 0.95017, 0.85419, 0.71046, 0.72408, 0.81658, 0.97911,
0.95514, 0.84706, 0.97162, 0.99018, 0.84726, 0.84693, 0.80613, 0.98106,
0.82901, 0.75410, 0.76001, 0.90905, 0.93202, 0.85736, 0.82247, 0.75515,
0.95617, 0.71110, 0.81208, 0.82658, 0.76690, 0.87705, 0.85164, 0.82380,
0.57302, 0.52474, 0.89980, 0.56801, 0.43366, 0.76249, 0.80815, 0.98615,
0.84844, 0.80706, 0.90070, 0.96640, 0.99717, 0.90220, 0.82940, 0.94818,
0.79321, 0.96906, 0.91903, 0.92272, 0.71283, 0.95210, 0.83120, 0.95072,
0.81203, 0.84781, 0.86376, 0.81017, 0.93402, 0.98229, 0.97304, 0.86931,
0.70782, 0.86703, 0.96670, 0.74704, 0.97000, 0.88381, 0.76634, 0.86015,
0.79401, 0.89924, 0.98103, 0.87433, 0.99622, 0.79800, 0.75065, 0.79061,
0.90216, 0.86726, 0.95650, 0.82512, 0.76609, 0.50740, 0.61915, 0.73329,
0.42940, 0.62800, 0.85241, 0.94293, 0.81101, 0.84341, 0.94213, 0.91305,
0.99838, 0.72549, 0.89519, 0.95900, 0.96020, 0.99318, 0.99705, 0.82581,
0.88800, 0.80951, 0.77546, 0.96704, 0.74664, 0.80327, 0.76002, 0.93458,
0.96673, 0.76403, 0.80432, 0.72389, 0.81212, 0.87426, 0.90104, 0.87801,
0.88360, 0.72292, 0.93105, 0.88456, 0.75700, 0.80409, 0.88596, 0.86552,
0.98401, 0.97147, 0.84417, 0.70805, 0.90184, 0.92177, 0.98212, 0.70009,
0.89311, 0.79407, 0.49856, 0.47299, 0.72219, 0.64107, 0.56165, 0.85803,
0.80898, 0.88738, 0.99303, 0.85642, 0.75670, 0.98102, 0.92991, 0.77508,
0.95905, 0.98130, 0.78487, 0.66010, 0.82109, 0.70870, 0.80700, 0.78836,
0.86936, 0.79204, 0.78773, 0.82238, 0.84506, 0.72667, 0.99990, 0.91008,
0.87756, 0.97920, 0.79316, 0.74612, 0.86607, 0.71905, 0.88946, 0.81940,
0.86619, 0.87219, 0.70221, 0.76301, 0.79338, 0.77296, 0.89004, 0.79441,
0.74792, 0.93819, 0.76901, 0.79990, 0.86004, 0.93866, 0.87264, 0.49606,
0.52644, 0.62816, 0.31607, 0.62648, 0.70912, 0.74208, 0.88952, 0.91794,
0.93605, 0.89678, 0.89340, 0.93815, 0.78920, 0.82267, 0.78314, 0.65801,
0.46660, 0.54202, 0.53038, 0.89429, 0.71415, 0.76719, 0.50640, 0.50303,
0.75986, 0.71907, 0.76801, 0.91255, 0.80843, 0.84603, 0.82837, 0.71515,
0.71201, 0.55979, 0.41404, 0.51404, 0.75939, 0.87793, 0.89711, 0.78421,
0.56585, 0.65005, 0.77296, 0.70847, 0.97509, 0.86290, 0.93613, 0.76905,
0.99683, 0.87574, 0.94801, 0.74036, 0.47474, 0.60007, 0.72246, 0.49379,
0.43302, 0.75387, 0.90331, 0.96709, 0.81647, 0.89035, 0.70101, 0.76656,
0.74845, 0.92104, 0.77989, 0.63709, 0.35411, 0.28523, 0.32326, 0.40308,
0.78597, 0.91038, 0.85900, 0.54074, 0.56439, 0.74101, 0.79270, 0.88670,
0.92001, 0.86897, 0.90193, 0.82808, 0.95389, 0.65394, 0.59102, 0.46941,
0.41093, 0.34807, 0.61994, 0.79104, 0.87007, 0.51558, 0.58657, 0.72411,
0.83609, 0.85790, 0.85108, 0.83595, 0.78993, 0.96115, 0.94203, 0.95581,
0.87408, 0.59397, 0.64284, 0.75102, 0.31974, 0.56754, 0.89803, 0.72396,
0.82174, 0.95106, 0.87263, 0.74031, 0.96100, 0.93539, 0.72638, 0.83407,
0.62679, 0.38173, 0.47409, 0.53531, 0.47698, 0.42504, 0.89567, 0.77310,
0.73714, 0.57620, 0.72290, 0.88210, 0.79828, 0.87574, 0.80408, 0.98861,
0.89499, 0.70708, 0.53068, 0.47449, 0.57311, 0.50007, 0.26123, 0.43410,
0.72200, 0.92830, 0.69103, 0.47880, 0.63611, 0.96002, 0.98535, 0.77906,
0.92900, 0.96032, 0.84816, 0.72310, 0.99712, 0.74832, 0.65904, 0.53786,
0.66348, 0.59806, 0.56331, 0.77229, 0.81015, 0.71301, 0.71662, 0.92207,
0.91634, 0.95253, 0.76708, 0.93191, 0.62425, 0.45015, 0.45811, 0.66060,
0.57606, 0.33963, 0.40932, 0.66404, 0.79671, 0.65400, 0.56504, 0.53545,
0.85148, 0.81100, 0.88244, 0.74160, 0.88408, 0.86594, 0.71671, 0.67911,
0.58904, 0.78176, 0.67413, 0.36721, 0.38577, 0.65707, 0.70632, 0.85417,
0.37304, 0.67084, 0.75669, 0.98808, 0.78332, 0.91079, 0.93702, 0.92787,
0.97128, 0.94914, 0.77102, 0.80936, 0.88317, 0.76411, 0.87939, 0.70205,
0.72986, 0.93107, 0.98514, 0.74311, 0.87417, 0.94602, 0.98249, 0.96584,
0.88000, 0.61258, 0.59602, 0.55810, 0.76311, 0.63459, 0.40008, 0.48147,
0.52227, 0.82012, 0.50316, 0.47963, 0.63606, 0.75056, 0.72069, 0.88001,
0.98443, 0.98999, 0.78805, 0.60473, 0.56642, 0.52116, 0.71403, 0.87100,
0.51006, 0.41732, 0.51515, 0.97206, 0.57641, 0.32939, 0.60503, 0.84275,
0.88862, 0.78918, 0.81425, 0.91603, 0.82916, 0.84628, 0.88593, 0.85901,
0.73573, 0.77278, 0.72814, 0.99503, 0.85552, 0.80515, 0.99224, 0.80996,
0.97705, 0.97160, 0.88106, 0.89408, 0.90487, 0.83471, 0.77800, 0.56354,
0.68664, 0.84119, 0.71908, 0.66972, 0.29503, 0.53734, 0.53313, 0.49209,
0.39692, 0.70891, 0.80417, 0.83409, 0.87889, 0.84005, 0.86730, 0.85825,
0.83715, 0.50702, 0.51242, 0.85500, 0.74099, 0.66278, 0.26004, 0.57296,
0.61534, 0.51206, 0.44499, 0.80557, 0.95707, 0.84354, 0.71899, 0.98214,
0.98523, 0.81193, 0.83204, 0.90763, 0.93829, 0.83719, 0.94204, 0.71085,
0.80001, 0.89036, 0.83477, 0.94605, 0.81033, 0.86726, 0.89107, 0.89850,
0.86050, 0.79218, 0.95206, 0.93762, 0.62906, 0.47865, 0.76139, 0.88916,
0.76428, 0.41311, 0.22807, 0.31574, 0.37898, 0.47208, 0.71392, 0.73271,
0.82501, 0.88849, 0.96352, 0.90704, 0.80452, 0.81272, 0.60906, 0.57779,
0.65445, 0.98810, 0.70809, 0.50434, 0.47703, 0.40178, 0.44025, 0.62001,
0.86499, 0.92811, 0.86309, 0.91845, 0.71185, 0.99007, 0.85951, 0.75485,
0.71605, 0.87044, 0.71810, 0.84011, 0.78626, 0.81003, 0.77212, 0.67204,
0.84156, 0.71211, 0.98921, 0.85017, 0.85815, 0.88907, 0.77234, 0.72607,
0.84351, 0.73853, 0.64010, 0.89008, 0.91067, 0.94009, 0.68748, 0.51368,
0.57119, 0.58911, 0.61530, 0.99206, 0.77937, 0.96172, 0.86216, 0.83707,
0.91897, 0.73018, 0.76119, 0.62469, 0.70009, 0.98695, 0.80940, 0.97710,
0.59621, 0.61951, 0.64012, 0.59921, 0.86720, 0.83114, 0.92724, 0.87374,
0.87711, 0.86728, 0.81800, 0.83905, 0.91066, 0.56441, 0.56911, 0.55724,
0.62170, 0.82910, 0.86419, 0.83248, 0.50200, 0.64572, 0.89590, 0.77505,
0.94866, 0.86707, 0.80216, 0.75307, 0.89272, 0.94004, 0.84789, 0.86195,
0.85518, 0.98823, 0.92385, 0.90219, 0.74914, 0.89440, 0.96306, 0.88595,
0.92396, 0.97902, 0.74581, 0.99919, 0.87208, 0.96434, 0.92599, 0.83613,
0.85721, 0.71664, 0.90018, 0.85322, 0.90335, 0.85010, 0.74724, 0.71470,
0.71209, 0.87745, 0.94710, 0.92006, 0.78091, 0.86954, 0.81514, 0.99212,
0.71372, 0.57106, 0.47488, 0.37941, 0.37001, 0.30540, 0.62616, 0.91400,
0.79340, 0.50620, 0.36907, 0.61649, 0.77739, 0.98808, 0.76799, 0.84616,
0.83800, 0.85538, 0.80273, 0.79003, 0.73390, 0.99090, 0.97901, 0.95339,
0.98229, 0.92210, 0.86219, 0.86060, 0.98713, 0.98819, 0.80215, 0.98508,
0.96861, 0.80392, 0.92008, 0.92271, 0.78756, 0.73103, 0.88475, 0.73366,
0.91101, 0.83463, 0.79601, 0.83406, 0.78350, 0.90907, 0.81018, 0.94824,
0.96881, 0.84100, 0.81992, 0.97540, 0.77409, 0.89287, 0.60498, 0.42418,
0.62707, 0.34448, 0.44906, 0.42998, 0.72771, 0.89806, 0.72834, 0.49414,
0.52902, 0.93366, 0.85584, 0.87406, 0.95656, 0.95668, 0.93619, 0.94127,
0.57783, 0.57812, 0.73202, 0.95802, 0.81607, 0.80881, 0.76247, 0.98808,
0.89771, 0.84955, 0.87019, 0.85918, 0.87118, 0.94709, 0.85475, 0.75949,
0.99611, 0.85416, 0.57533, 0.64309, 0.80749, 0.92198, 0.93006, 0.79465,
0.76076, 0.89708, 0.99740, 0.95053, 0.92003, 0.89589, 0.83143, 0.76515,
0.89306, 0.81524, 0.86608, 0.59588, 0.45801, 0.76300, 0.67053, 0.32612,
0.32903, 0.71442, 0.92914, 0.66002, 0.35642, 0.62055, 0.95807, 0.78063,
0.95636, 0.86819, 0.88712, 0.88659, 0.74401, 0.43783, 0.42557, 0.70905,
0.79678, 0.60244, 0.85603, 0.62487, 0.92053, 0.85908, 0.77565, 0.77876,
0.97218, 0.79323, 0.92664, 0.82108, 0.73297, 0.89309, 0.65710, 0.62801,
0.48861, 0.63417, 0.72405, 0.84810, 0.72707, 0.82687, 0.83136, 0.72911,
0.98419, 0.80253, 0.91218, 0.83729, 0.78925, 0.72800, 0.98764, 0.68515,
0.60504, 0.69783, 0.72917, 0.80916, 0.50627, 0.44582, 0.67815, 0.78919,
0.51080, 0.46808, 0.59868, 0.77501, 0.84706, 0.83481, 0.80068, 0.79702,
0.76744, 0.63286, 0.34906, 0.37963, 0.48079, 0.59809, 0.57584, 0.47919,
0.51617, 0.52507, 0.60672, 0.84019, 0.82106, 0.80941, 0.86302, 0.92255,
0.93339, 0.88200, 0.55388, 0.58350, 0.40615, 0.45512, 0.61455, 0.50502,
0.55466, 0.51346, 0.61314, 0.54114, 0.55926, 0.84303, 0.88262, 0.92922,
0.87015, 0.81017, 0.94404, 0.98003, 0.78841, 0.56211, 0.49015, 0.62814,
0.83038, 0.64505, 0.42192, 0.51948, 0.56614, 0.51019, 0.40721, 0.65303,
0.98671, 0.79667, 0.80617, 0.79719, 0.77728, 0.58704, 0.45499, 0.28437,
0.23512, 0.41305, 0.40605, 0.48701, 0.33751, 0.27285, 0.32909, 0.27354,
0.62633, 0.66510, 0.88514, 0.96746, 0.89709, 0.93962, 0.97995, 0.72706,
0.56480, 0.22792, 0.19211, 0.33917, 0.27567, 0.31707, 0.32456, 0.20619,
0.43701, 0.49963, 0.54425, 0.73404, 0.99540, 0.90452, 0.81905, 0.98858,
0.78525, 0.97402, 0.57269, 0.69993, 0.89604, 0.84750, 0.77430, 0.59200,
0.31294, 0.47198, 0.37506, 0.51479, 0.74854, 0.86504, 0.74647, 0.85858,
0.92715, 0.93815, 0.74877, 0.55302, 0.53767, 0.40169, 0.58613, 0.67901,
0.54334, 0.67316, 0.54916, 0.51151, 0.50105, 0.48675, 0.67492, 0.89806,
0.90541, 0.82516, 0.88918, 0.94212, 0.66071, 0.65304, 0.46440, 0.40728,
0.63916, 0.78526, 0.75290, 0.50816, 0.51816, 0.64702, 0.48904, 0.47954,
0.66505, 0.91509, 0.90586, 0.95011, 0.95500, 0.92786, 0.87216, 0.88900,
0.73668, 0.99442, 0.84303, 0.96790, 0.64041, 0.67105, 0.51584, 0.54718,
0.71417, 0.99412, 0.81339, 0.92408, 0.77647, 0.74242, 0.99002, 0.85970,
0.84712, 0.58912, 0.43620, 0.79824, 0.80619, 0.72204, 0.79269, 0.79006,
0.79596, 0.78744, 0.30211, 0.77126, 0.77027, 0.90100, 0.92349, 0.78640,
0.74814, 0.76914, 0.71840, 0.42104, 0.52568, 0.74852, 0.81402, 0.72052,
0.76442, 0.96908, 0.75782, 0.70228, 0.45500, 0.71762, 0.88620, 0.88614,
0.99206, 0.75601, 0.96312, 0.71023, 0.72980, 0.85707, 0.78737, 0.92653,
0.92102, 0.94183, 0.73440, 0.74703, 0.81481, 0.92541, 0.75101, 0.83186,
0.94155, 0.92500, 0.84562, 0.81140, 0.88410, 0.89600, 0.55702, 0.44503,
0.79841, 0.96643, 0.95901, 0.78330, 0.89144, 0.79008, 0.62770, 0.43608,
0.58300, 0.96174, 0.95435, 0.92508, 0.93065, 0.94735, 0.88511, 0.88013,
0.67171, 0.47813, 0.84322, 0.96486, 0.95613, 0.86710, 0.86870, 0.81302,
0.67779, 0.35912, 0.65602, 0.85266, 0.73411, 0.99118, 0.87417, 0.81218,
0.88409, 0.70558, 0.80854, 0.78914, 0.81221, 0.77644, 0.75410, 0.76103,
0.76974, 0.72209, 0.92599, 0.81769, 0.77703, 0.85785, 0.99683, 0.78807,
0.87248, 0.95615, 0.82101, 0.62237, 0.67006, 0.84207, 0.77078, 0.93472,
0.78414, 0.70611, 0.70717, 0.62601, 0.40168, 0.55441, 0.72410, 0.99809,
0.73839, 0.83719, 0.88221, 0.92604, 0.74405, 0.73462, 0.53215, 0.82509,
0.96234, 0.85602, 0.71108, 0.88133, 0.74068, 0.60807, 0.31796, 0.51913,
0.75013, 0.82219, 0.80133, 0.81106, 0.89641, 0.86280, 0.64716, 0.65916,
0.62069, 0.70100, 0.83753, 0.93651, 0.87614, 0.85604, 0.92654, 0.80209,
0.89155, 0.70074, 0.93313, 0.81715, 0.82744, 0.82705, 0.79566, 0.75161,
0.88904, 0.74684, 0.81348, 0.74105, 0.80366, 0.89344, 0.78216, 0.70102,
0.65479, 0.54810, 0.71914, 0.83597, 0.82302, 0.88053, 0.80756, 0.74807,
0.90558, 0.70453, 0.83203, 0.83597, 0.88087, 0.95909, 0.84182, 0.90444,
0.82407, 0.89659, 0.88022, 0.61106, 0.72133, 0.94992, 0.80109, 0.96376,
0.74155, 0.83701, 0.74370, 0.50536, 0.48804, 0.81771, 0.81549, 0.72107,
0.84936, 0.74617, 0.88708, 0.77681, 0.80296, 0.94708, 0.82682, 0.75022,
0.84309, 0.91171, 0.75261, 0.88307, 0.87379, 0.83218, 0.90913, 0.71602,
0.95546, 0.98201, 0.83776, 0.90875, 0.82301, 0.82152, 0.77406, 0.83604,
0.75389, 0.74497, 0.73408, 0.91263, 0.92270, 0.90605, 0.98747, 0.99476,
0.71217, 0.86000, 0.90331, 0.99205, 0.95387, 0.77125, 0.99613, 0.75503,
0.88274, 0.86702, 0.76284, 0.93507, 0.88107, 0.78562, 0.67069, 0.41800,
0.28173, 0.45542, 0.58004, 0.64381, 0.58488, 0.55004, 0.60263, 0.55229,
0.59505, 0.63253, 0.94145, 0.90308, 0.98935, 0.87976, 0.89104, 0.96867,
0.82773, 0.86204, 0.75074, 0.85622, 0.75400, 0.77269, 0.78296, 0.76104,
0.86693, 0.66032, 0.64617, 0.75702, 0.88303, 0.88615, 0.96809, 0.89591,
0.78201, 0.81348, 0.82473, 0.86014, 0.79200, 0.77280, 0.70415, 0.81615,
0.75452, 0.78204, 0.73655, 0.66218, 0.61905, 0.70335, 0.93788, 0.98204,
0.94473, 0.86373, 0.76800, 0.69891, 0.35523, 0.17801, 0.34899, 0.31374,
0.21115, 0.33527, 0.45061, 0.38004, 0.23799, 0.20561, 0.42602, 0.81159,
0.92078, 0.95511, 0.78822, 0.81325, 0.93905, 0.83139, 0.81603, 0.60900,
0.32594, 0.49973, 0.30201, 0.42285, 0.34221, 0.43100, 0.48485, 0.31620,
0.58700, 0.77669, 0.71162, 0.86300, 0.95259, 0.84032, 0.88518, 0.98329,
0.82991, 0.52814, 0.40926, 0.28796, 0.37902, 0.30443, 0.46687, 0.41301,
0.39377, 0.37457, 0.48204, 0.81890, 0.92282, 0.75303, 0.81248, 0.93892,
0.72513, 0.74419, 0.32539, 0.49101, 0.47030, 0.64495, 0.50601, 0.51234,
0.66029, 0.48119, 0.53311, 0.32852, 0.76801, 0.76793, 0.77858, 0.89307,
0.93345, 0.91985, 0.95014, 0.77905, 0.58496, 0.30713, 0.27210, 0.29757,
0.31201, 0.39394, 0.41742, 0.51304, 0.45069, 0.62776, 0.82006, 0.89080,
0.99998, 0.93403, 0.85066, 0.77911, 0.88404, 0.77376, 0.71554, 0.38308,
0.27465, 0.32022, 0.31408, 0.36273, 0.35846, 0.33200, 0.31369, 0.41444,
0.78806, 0.79577, 0.93352, 0.90502, 0.93061, 0.96943, 0.72117, 0.45429,
0.59477, 0.63912, 0.80301, 0.94129, 0.78701, 0.83598, 0.68851, 0.69510,
0.52805, 0.79655, 0.80211, 0.72204, 0.99394, 0.92808, 0.90095, 0.83451,
0.87706, 0.67062, 0.53654, 0.48206, 0.66896, 0.78725, 0.60006, 0.78965,
0.89072, 0.77906, 0.69277, 0.93193, 0.99605, 0.81147, 0.92272, 0.96403,
0.92785, 0.91601, 0.95711, 0.75216, 0.47915, 0.35404, 0.50371, 0.77029,
0.80505, 0.70445, 0.87801, 0.73206, 0.64176, 0.99826, 0.84202, 0.85277,
0.88296, 0.91009, 0.98057, 0.71619, 0.73116, 0.42207, 0.78319, 0.96214,
0.92019, 0.93299, 0.75203, 0.94161, 0.89971, 0.34300, 0.68761, 0.73888,
0.79212, 0.96716, 0.92491, 0.72007, 0.91457, 0.82861, 0.55601, 0.30030,
0.66124, 0.81403, 0.85690, 0.86418, 0.94005, 0.88174, 0.97594, 0.92203,
0.83864, 0.83061, 0.88419, 0.71607, 0.92239, 0.84615, 0.92400, 0.86327,
0.53204, 0.32156, 0.44358, 0.82800, 0.70941, 0.95178, 0.86306, 0.86249,
0.91312, 0.92002, 0.84288, 0.99044, 0.72906, 0.83789, 0.99245, 0.86115,
0.78704, 0.54630, 0.67802, 0.70235, 0.90719, 0.95203, 0.91066, 0.78340,
0.87605, 0.79892, 0.45899, 0.74117, 0.84126, 0.89282, 0.78112, 0.99207,
0.81739, 0.96107, 0.78499, 0.48052, 0.48316, 0.50224, 0.74107, 0.83107,
0.79551, 0.89426, 0.90406, 0.99675, 0.87703, 0.71104, 0.96975, 0.84048,
0.83406, 0.89639, 0.75787, 0.97301, 0.84858, 0.59624, 0.38608, 0.71797,
0.79939, 0.83602, 0.84074, 0.95587, 0.86310, 0.75421, 0.80624, 0.70717,
0.71515, 0.72910, 0.83704, 0.84959, 0.91014, 0.86605, 0.74392, 0.80034,
0.86201, 0.82840, 0.92234, 0.87513, 0.80313, 0.78785, 0.60708, 0.64497,
0.65743, 0.85601, 0.73735, 0.80752, 0.85504, 0.91574, 0.84700, 0.76704,
0.36646, 0.49270, 0.62404, 0.64277, 0.87444, 0.93701, 0.81276, 0.94151,
0.87906, 0.71664, 0.85541, 0.97402, 0.82640, 0.79873, 0.97401, 0.77351,
0.89680, 0.88206, 0.58560, 0.48522, 0.51509, 0.73659, 0.96405, 0.99706,
0.89453, 0.94246, 0.92802, 0.98670, 0.88775, 0.75607, 0.84579, 0.82347,
0.97900, 0.84380, 0.98767, 0.88600, 0.86991, 0.92404, 0.81511, 0.96725,
0.84047, 0.86609, 0.75134, 0.96863, 0.72007, 0.87985, 0.91627, 0.99206,
0.89745, 0.95653, 0.94201, 0.83838, 0.76443, 0.55803, 0.45765, 0.40813,
0.65600, 0.87542, 0.73485, 0.88103, 0.77145, 0.88891, 0.70700, 0.99688,
0.84095, 0.78008, 0.98046, 0.83275, 0.87504, 0.85685, 0.86152, 0.67500,
0.45840, 0.45663, 0.86909, 0.78381, 0.96872, 0.87006, 0.86975, 0.87899,
